Type,Z'1,Z'2,Z'3,Z'4,Z'5,Z'6,Z'7,Z'8,Z'9,Z'10,Z'11,Z'12,Z'13,Z'14,Z'15,Z'16,Z'17,Z'18,Z'19,Z'20,Z'21,Z'22,Z'23,Z'24,Z'25,Z'26,Z'27,Z'28,Z'29,Z'30,Z'31,Z'32,Z'33,Z'34,Z'35,Z'36,Z'37,Z'38,Z'39,Z'40,Z'41,Z'42,Z'43,Z'44,Z'45,Z'46,Z'47,Z'48,Z'49,Z'50,Z'51,Z'52,Z'53,Z'54,Z'55,Z'56,Z'57,Z'58,Z'59,Z'60,Z'61,Z'62,Z'63,Z'64,Z'65,Z'66,Z'67,Z'68,Z'69,Z'70,Z'71,Z'72,Z'73,Z'74,Z'75,Z'76,Z'77,Z'78,Z'79,Z'80,-Z''1,-Z''2,-Z''3,-Z''4,-Z''5,-Z''6,-Z''7,-Z''8,-Z''9,-Z''10,-Z''11,-Z''12,-Z''13,-Z''14,-Z''15,-Z''16,-Z''17,-Z''18,-Z''19,-Z''20,-Z''21,-Z''22,-Z''23,-Z''24,-Z''25,-Z''26,-Z''27,-Z''28,-Z''29,-Z''30,-Z''31,-Z''32,-Z''33,-Z''34,-Z''35,-Z''36,-Z''37,-Z''38,-Z''39,-Z''40,-Z''41,-Z''42,-Z''43,-Z''44,-Z''45,-Z''46,-Z''47,-Z''48,-Z''49,-Z''50,-Z''51,-Z''52,-Z''53,-Z''54,-Z''55,-Z''56,-Z''57,-Z''58,-Z''59,-Z''60,-Z''61,-Z''62,-Z''63,-Z''64,-Z''65,-Z''66,-Z''67,-Z''68,-Z''69,-Z''70,-Z''71,-Z''72,-Z''73,-Z''74,-Z''75,-Z''76,-Z''77,-Z''78,-Z''79,-Z''80
4,0.446049776,0.086407141,0.034707344,0.000240814,-0.037639502,-0.085903103,-0.110023699,-0.15824248,-0.213341121,-0.289086812,-0.337283184,-0.392322065,-0.433593756,-0.464526982,-0.488572877,-0.519521043,-0.550431859,-0.512656123,-0.461083317,-0.426721366,-0.540145683,-0.426728836,-0.364832504,-0.306305138,-0.251213967,-0.18582168,-0.092835253,-0.020451057,0.048482005,0.086407141,0.127746061,0.151732197,0.186079208,0.206673969,0.439281966,0.429100371,0.405144115,0.388075189,0.370961444,0.343598873,0.329921322,0.309408732,0.288896141,0.258082435,0.230660104,0.213538889,0.179229228,0.151717257,0.107031781,0.096745606,-0.010075241,-0.085903103,-0.16514475,-0.234032991,-0.268462172,-0.309748803,-0.306335018,-0.258153587,-0.371712364,-0.443947161,-0.474835567,-0.498918812,0.069166405,0.172409128,0.449568141,0.425582006,0.40853549,0.394880349,0.364118933,0.329891442,0.316236302,0.295686361,0.275181241,0.2683462,0.244337655,0.24093881,0.210050404,0.189492993,0.165462038,0.360749968,0.706705582,-0.184550333,-0.163886806,-0.150111121,-0.150050459,-0.125962313,-0.119063441,-0.115556101,-0.115467866,-0.122206812,-0.128989875,-0.156342716,-0.180287481,-0.207678924,-0.235081397,-0.255612571,-0.293294418,-0.245333197,-0.207684439,-0.173438241,-0.272730155,-0.170008107,-0.128945758,-0.122179238,-0.118837339,-0.101791446,-0.105370477,-0.136357495,-0.163908864,-0.184550333,-0.191476778,-0.136633229,-0.095526763,-0.064688641,0.65183446,0.583248315,0.514684229,0.446109114,0.398114805,0.312405561,0.267835872,0.199266271,0.13069667,0.048423076,-0.009845092,-0.054409267,-0.112666406,-0.12977296,-0.167432748,-0.187997011,-0.156954846,-0.125962313,-0.108684803,-0.10171424,-0.105089228,-0.122173724,-0.108458701,-0.094815368,-0.132364863,-0.169980533,-0.217952783,-0.228204584,-0.174232356,-0.143526586,0.672398723,0.617555174,0.538689656,0.483829563,0.377545027,0.28155641,0.226696317,0.175277389,0.103277653,0.079277742,0.034724597,0.014149305,-0.033822946,-0.08181174,-0.116074481,0.343249198
4,-0.653453063,-0.346033111,-0.284343281,-0.222741152,-0.15767226,-0.099670381,-0.04779395,0.011004903,0.072756639,0.121047027,0.116457471,0.109867008,0.147949824,0.173166406,0.186300903,0.204654891,0.224146411,0.250033647,0.276230415,0.302798622,0.34248069,0.313229868,-0.562676932,-0.537207438,-0.499029672,-0.460957809,-0.550233416,-0.652164343,-0.613827724,-0.61361592,-0.575438154,-0.397628257,0.173131984,0.173555593,0.199713451,0.251446706,0.251923266,0.265319902,0.253299996,0.279404903,0.305298006,0.305615713,0.306515882,0.332303083,0.332726692,0.333150301,0.333468008,0.346546937,0.305986371,0.304874397,0.291054152,0.290524641,0.25118195,0.237944168,0.323628903,0.275243582,0.178258437,0.170015466,0.132937417,0.125031519,0.05136571,-0.051043248,-0.16791571,-0.292387639,-0.409597173,-0.431690788,-0.490433449,-0.549268038,-0.637948926,-0.556714291,-0.343684047,-0.211827151,-0.09486276,-0.021748525,0.044011386,0.18539826,0.215796132,0.254007972,0.307388105,0.29341489,-0.305106074,-0.202138863,-0.19875359,-0.202724482,-0.211397799,-0.221862784,-0.237222639,-0.24650292,-0.237925059,-0.176507506,-0.192110717,-0.227802112,-0.136112266,-0.089409558,-0.021921207,-0.033735644,0.049863718,0.152819461,0.281738142,0.44181235,0.667644045,0.282557703,-0.256961505,-0.243668603,-0.225949966,-0.217114188,-0.274742919,-0.332355955,-0.301313028,-0.283547308,-0.265828671,-0.212751229,-0.106863145,-0.071331706,-0.000300215,0.092907037,0.132879907,0.195044232,0.248357085,0.314947146,0.363771487,0.390420066,0.465924375,0.505865857,0.541397296,0.576928735,0.603577315,0.63909306,0.421510076,0.328240047,0.230544283,0.186129984,0.070699888,0.021859852,0.481057701,0.108422761,-0.040534943,-0.11763402,-0.156142688,-0.204968773,-0.240861758,-0.230453518,-0.204605483,-0.201880813,-0.20430577,-0.214559611,-0.227338313,-0.24782783,-0.314545914,-0.258099836,-0.20438751,-0.201980718,-0.220117937,-0.230489847,-0.243422947,-0.055965657,0.036527804,0.170136535,0.347421724,0.403985871
4,-0.628360619,-0.586120887,-0.597654668,-0.54635246,-0.504057238,-0.515847153,-0.454562645,-0.40366491,-0.352830871,-0.302030803,-0.251260461,-0.200536829,-0.149855662,-0.099246684,-0.048603735,0.000518992,0.056476351,0.101359959,0.129353089,0.150014635,0.175731028,0.196576763,0.227673385,0.258961097,0.290537566,0.327478341,0.359798998,-0.640201002,-0.609781789,-0.591494949,-0.585138696,-0.548792024,-0.500363426,-0.458013626,-0.403607123,-0.319109309,-0.222605239,-0.180457224,-0.126252507,-0.078126588,-0.030000669,0.018074804,0.036109412,0.07235519,0.102623064,0.114831107,0.35684798,0.35051695,0.350163824,0.343832794,0.300877637,0.300524512,0.282111555,0.276007534,0.269474718,0.263068018,0.262790562,0.250229395,0.237819567,0.219129155,0.206921112,0.206517541,0.163865062,0.15150568,0.127089595,0.108727085,0.090465468,0.066225946,0.169742074,0.200438743,0.243948811,0.26324458,0.306704202,0.357100212,0.350592619,0.350138601,0.337678327,0.288266023,0.275856195,-0.011966061,-0.340540039,-0.282146461,-0.311252421,-0.248211303,-0.22002527,-0.241649079,-0.197502664,-0.180273054,-0.170257855,-0.164090341,-0.161289552,-0.163779331,-0.171078717,-0.186554435,-0.198182467,-0.217778278,-0.222767547,-0.200197139,-0.158860743,-0.117712472,-0.078797143,-0.016787201,0.056748802,0.151928037,0.2798126,0.440514234,0.652687161,-0.347312839,-0.315938062,-0.293113618,-0.255984779,-0.23604746,-0.213273491,-0.196203108,-0.179152915,-0.167866879,-0.162314714,-0.16809906,-0.173903596,-0.185411719,-0.196919842,-0.214141647,-0.219885614,-0.21137566,-0.197141929,-0.180021072,0.60235968,0.568087682,0.528091907,0.493819909,0.408185341,0.368189566,0.331080917,0.322520489,0.265393762,0.222551241,0.19112599,0.134009358,0.094033773,0.025499872,0.008379015,-0.037330442,-0.088682917,-0.12294482,-0.157186533,-0.1885815,-0.208549103,-0.222792929,-0.105834058,-0.043034029,0.105451042,0.242549129,0.385320518,0.63092809,0.576658205,0.525235066,0.479545799,0.345355028,0.305379442,-0.202663809
4,-0.460262271,-0.442742083,-0.427736173,-0.412726795,-0.392720071,-0.372723752,-0.347743958,-0.14328627,-0.093524356,-0.051190837,0.001068016,-0.488661603,-0.48563351,-0.482580697,-0.467736861,-0.455809881,-0.333956935,-0.298398468,-0.26286472,-0.256944489,-0.239146716,-0.21547815,-0.191809584,-0.165174723,-0.289499582,-0.31025129,0.511338397,0.508236146,0.502093443,0.495987818,0.481082183,0.472047341,0.460070923,0.454051816,0.436105728,0.427145044,0.41221469,0.415032671,0.400077598,0.391079835,0.379140495,0.358265191,0.349316866,0.331494375,0.304847154,0.269375204,0.239823485,0.201409959,0.165962728,0.133432354,0.109788507,0.074341277,0.050709789,0.03592775,-0.008443086,-0.032074573,-0.058659996,-0.103006114,-0.144472452,-0.15334662,-0.108938705,-0.277646759,-0.319150177,-0.339926605,-0.366586185,-0.381454741,-0.390378347,-0.405209824,0.41818436,0.451073161,0.505232772,0.376112402,0.343396635,0.266421268,0.204339175,0.157063841,-0.079386986,-0.25691977,-0.191797225,-0.387288456,-0.308215857,-0.282891247,-0.263711619,-0.243762849,-0.218446392,-0.195437361,-0.170137211,-0.046204797,-0.039445588,-0.025739642,-0.016681161,-0.39629664,-0.379859371,-0.357939785,-0.341541261,-0.316909574,-0.152837161,-0.128282963,-0.109211082,-0.106489296,-0.090100458,-0.081954469,-0.073808481,-0.062931019,-0.120088544,-0.136467696,0.60370336,0.570819138,0.518756489,0.474917316,0.444812997,0.406465829,0.370869506,0.346218446,0.2969357,0.275035486,0.239448849,0.209286414,0.168217459,0.138093767,0.110720921,0.066930179,0.047771124,0.025899968,0.012281348,0.006915263,0.004270964,0.001655724,0.001771957,-0.006344973,-0.009008644,-0.008892411,-0.008814922,-0.011507651,-0.025068155,-0.024990666,-0.024903492,-0.032981677,-0.057516504,-0.060228605,-0.038444623,-0.111903811,-0.144662115,-0.166523584,-0.182883364,-0.204764206,-0.218440943,-0.232098308,0.253135272,0.340745814,0.559864188,0.094283653,0.045049337,0.006924949,-0.00383628,-0.006422462,-0.035800325,-0.101006978,-0.071067322,-0.188297879
3,-0.396642846,-0.388934479,-0.376087201,-0.365809379,-0.347823189,-0.334975911,-0.3067119,-0.286156255,-0.26560061,-0.245044965,-0.224489321,-0.203933676,-0.193655854,-0.170530753,-0.149975108,-0.134558375,-0.119141641,-0.111433274,-0.090813393,-0.078736952,-0.065183074,-0.052335796,-0.042057973,-0.031844387,-0.026480649,-0.025131685,-0.0184511,-0.015753172,-0.010421551,-0.010421551,-0.005057813,-0.002359884,-0.00101092,0.003003854,0.0043207,0.005669664,0.008367593,0.011033403,0.012382367,0.017071624,0.019062952,0.020411916,0.025775654,0.027124619,0.031589048,0.035154167,0.039168942,0.043183716,0.047230609,0.048547455,0.053911193,0.056609122,0.061073551,0.06463867,0.06730448,0.070002409,0.074466838,0.079380922,0.080729886,0.084295006,0.086093625,0.090558054,0.092774209,0.096788983,0.099486912,0.10485065,0.107516461,0.112880199,0.115578128,0.120909748,0.122708367,0.127622451,0.128971415,0.134335153,0.134335153,0.292453027,0.375542797,0.525631123,0.533660671,0.603357154,-0.365975846,-0.353483752,-0.349451494,-0.332729483,-0.320355985,-0.307903423,-0.28726775,-0.287544473,-0.287781665,-0.288058389,-0.292525498,-0.297032139,-0.305571039,-0.32268837,-0.331385397,-0.344193746,-0.365422399,-0.373921766,-0.373091596,-0.374712405,-0.340873063,-0.30742904,-0.290707029,-0.270071355,-0.258409432,-0.242715251,-0.230737073,-0.215438212,-0.193577048,-0.208915441,-0.177171292,-0.165153582,-0.152028977,-0.145506207,-0.122459084,-0.134555859,-0.110480906,-0.094430938,-0.082017908,-0.065612152,-0.051380653,-0.03604226,-0.027345232,-0.0083699,0.004003597,0.024085824,0.041558942,0.059071592,0.073263559,0.092989998,0.109356222,0.129082661,0.147662674,0.167349581,0.182687974,0.200200625,0.219136425,0.23186571,0.247559891,0.259933389,0.281122509,0.293496007,0.31065287,0.327058626,0.34729898,0.36643244,0.387226241,0.409087405,0.430434654,0.449014666,0.468543446,0.481272731,0.503568746,0.518116501,0.528355274,0.179723079,0.323382155,0.531992212,0.540649707,0.625287595
3,-0.489224887,-0.47891322,-0.477638744,-0.468871896,-0.448596146,-0.428513498,-0.395222647,-0.361970417,-0.355289074,-0.341501564,-0.321998223,-0.313347237,-0.305430039,-0.292646661,-0.27225505,-0.267157147,-0.252326884,-0.247692427,-0.243482795,-0.225833237,-0.222164292,-0.219074653,-0.209149191,-0.204398872,-0.189414127,-0.182655544,-0.182501062,-0.172845943,-0.15963774,-0.158324644,-0.149557796,-0.11989727,-0.112211795,-0.109778705,-0.087301587,-0.086954003,-0.064940331,-0.042810798,-0.042579075,-0.023423319,-0.017707489,0.011837176,0.018325416,0.021724018,0.024968138,0.051616267,0.060576218,0.061966555,0.065287916,0.07212374,0.07212374,0.080851968,0.11754142,0.138010273,0.188525856,0.198876144,0.210307805,0.210500908,0.245606921,0.255107558,0.255648245,0.275615031,0.278434326,0.300950064,0.323465802,0.331923686,0.345981539,0.358417333,0.368226934,0.374985517,0.391244738,0.398157803,0.414725988,0.414725988,0.428397636,0.431332793,0.461186421,0.480960105,0.494206929,0.510775113,-0.613831123,-0.462535162,-0.38779134,-0.427574342,-0.26442385,-0.182848604,-0.136234177,-0.041799779,-0.066513462,0.034752361,-0.008245429,0.045200422,-0.008245429,-0.011862066,-0.008245429,0.052835544,0.003408178,-0.035169279,0.066096544,0.003408178,0.04982168,0.050022604,0.050022604,-0.046421037,-0.019899036,0.026715391,-0.038183142,-0.019899036,-0.043206249,-0.033561885,0.003408178,-0.054859855,-0.097656721,-0.018291642,-0.030748945,-0.136234177,-0.10187613,-0.250761001,-0.156527527,-0.310435503,-0.299384669,-0.404267129,-0.474188768,-0.439227949,-0.462535162,-0.404267129,-0.328518686,-0.252770243,-0.241116637,-0.15954139,-0.15954139,-0.321888186,-0.044411794,0.036962528,0.139232972,0.154905063,0.152694897,0.220607294,0.283094736,0.25637181,0.318055556,0.352815451,0.383757786,0.386168877,0.380342074,0.329508238,0.383155013,0.318055556,0.286309524,0.318055556,0.283697509,0.306401949,0.306401949,0.306401949,0.266418023,0.318055556,0.318055556,0.283094736,0.271441129,0.259787523
3,-0.492851419,-0.479597398,-0.473475715,-0.466978646,-0.462156377,-0.45438877,-0.453320363,-0.441972149,-0.440239597,-0.427274335,-0.423693728,-0.416763521,-0.40902479,-0.390284355,-0.389042693,-0.369695865,-0.367616803,-0.349540513,-0.347432575,-0.329616168,-0.309980581,-0.289882981,-0.276859967,-0.256329228,-0.235018842,-0.217866579,-0.197018206,-0.174321778,-0.154859447,-0.13738955,-0.115501646,-0.093613742,-0.074209162,-0.055844114,-0.035688762,-0.014176244,-0.003752057,0.009270957,0.017096315,0.036154385,0.048339999,0.056945006,0.071036427,0.080276703,0.093732855,0.107593269,0.122724221,0.134072435,0.139789856,0.154227787,0.159281063,0.175220539,0.188272429,0.195809029,0.211142113,0.223558734,0.229853672,0.238689686,0.25240572,0.263263045,0.27397599,0.286565866,0.304642156,0.31682777,0.328175984,0.340361598,0.358178005,0.363606667,0.37608104,0.382375978,0.394965854,0.410096806,0.422080289,0.430050027,0.44287091,0.449165849,0.463661532,0.476915553,0.490775967,0.507148581,-0.393059597,-0.379123458,-0.393633439,-0.358055294,-0.370802763,-0.338462721,-0.360801533,-0.34120896,-0.318583227,-0.296654302,-0.317189613,-0.298088904,-0.27915215,-0.261076157,-0.279521048,-0.242057425,-0.252550519,-0.225620978,-0.238450424,-0.214308112,-0.202339427,-0.194018732,-0.184796286,-0.177541296,-0.172991556,-0.169343567,-0.161022872,-0.157620814,-0.156514121,-0.153644915,-0.150406812,-0.149136164,-0.147127721,-0.14470939,-0.139257901,-0.133601467,-0.125813625,-0.129625569,-0.117287986,-0.104212608,-0.109951019,-0.083595319,-0.087899127,-0.057485552,-0.058510268,-0.025350453,-0.026621101,0.008547157,0.021130672,0.016253023,0.046256712,0.068800467,0.064824569,0.104829487,0.127988072,0.124463049,0.15864758,0.17832213,0.19738185,0.203817068,0.231566381,0.250790056,0.283867894,0.280834734,0.320634709,0.341251998,0.366091118,0.379494405,0.374534779,0.40900623,0.429664508,0.452782104,0.470366234,0.488155306,0.48499918,0.517011313,0.537423659,0.55644239,0.576280895,0.606366561
3,-0.468485028,-0.468485028,-0.468485028,-0.464334778,-0.458109404,-0.447865117,-0.447707512,-0.434311137,-0.419995403,-0.408070003,-0.396486078,-0.393675466,-0.377757421,-0.369719595,-0.359396506,-0.354642107,-0.338382585,-0.33762083,-0.333024035,-0.314689388,-0.305522065,-0.288316916,-0.27786249,-0.263861965,-0.248048989,-0.236727738,-0.230975177,-0.225353953,-0.204576438,-0.196591148,-0.187003546,-0.172635277,-0.167539401,-0.151043473,-0.134100998,-0.113638692,-0.104445101,-0.089761623,-0.066173496,-0.050780799,-0.0234627,-0.007623457,0.017672051,0.034351852,0.056810481,0.074383373,0.093742448,0.112155897,0.123319543,0.131331101,0.151767139,0.169944182,0.190275151,0.208320856,0.227338455,0.243335303,0.271599028,0.288252561,0.295686236,0.309529157,0.333721434,0.349849619,0.365242317,0.372124376,0.387044261,0.396789467,0.407664171,0.415701996,0.427154584,0.440550959,0.447590623,0.459857499,0.467291174,0.477614263,0.487937352,0.497104676,0.505300105,0.515071579,0.522347649,0.531514972,-0.423848316,-0.441810649,-0.441810649,-0.412606301,-0.396884075,-0.381493715,-0.374441529,-0.360212706,-0.336110823,-0.316862503,-0.299605389,-0.282306791,-0.249037065,-0.265298577,-0.262643636,-0.24235823,-0.23368819,-0.195398967,-0.214273936,-0.204151975,-0.187931946,-0.176441031,-0.161341056,-0.157607546,-0.138151809,-0.121848814,-0.130809238,-0.120396893,-0.106873289,-0.10255901,-0.082563988,-0.09052881,-0.096336493,-0.078083776,-0.072607961,-0.076548888,-0.058503588,-0.056470899,-0.041993176,-0.040292355,-0.027556936,-0.025856115,-0.015858604,-0.013618497,-0.004450655,-0.001795715,0.006666909,0.011230088,0.013138327,-0.080946134,0.029980606,0.03964625,0.051427549,0.062296213,0.081793433,0.090961275,0.123110947,0.130038683,0.151153758,0.169779827,0.198071538,0.227109952,0.233539886,0.259798909,0.274940368,0.306343338,0.309662014,0.334925434,0.355750124,0.372675371,0.400593732,0.405322845,0.429881046,0.451203539,0.471115594,0.492189185,0.510483386,0.510483386,0.539314382,0.558189351
3,-0.457232558,-0.456167389,-0.445491491,-0.445128365,-0.436389138,-0.424793321,-0.420581062,-0.413270129,-0.407193824,-0.398478806,-0.38610832,-0.384873693,-0.378458471,-0.370808621,-0.370808621,-0.365047025,-0.3612221,-0.3612221,-0.341855391,-0.338248342,-0.324715854,-0.313337913,-0.307600525,-0.284602559,-0.280777634,-0.267463022,-0.259716338,-0.247563729,-0.228705396,-0.206094764,-0.20599793,-0.189463603,-0.169540101,-0.151504854,-0.13492211,-0.110713724,-0.083890832,-0.069414218,-0.044649039,-0.027146376,-0.010224714,0.014080505,0.040007686,0.058188184,0.077337017,0.095130181,0.112657052,0.131370134,0.156740522,0.174703145,0.18632317,0.20702134,0.220142285,0.237039738,0.240428912,0.25710849,0.269793684,0.276136281,0.286715346,0.298335371,0.312860402,0.317363162,0.326344473,0.331718735,0.346631101,0.362584427,0.36807973,0.382871054,0.399356965,0.41351887,0.43932501,0.452615413,0.465300608,0.485369359,0.501225852,0.516017176,0.517857013,0.527443534,0.532914629,0.542767442,-0.441728926,-0.418038988,-0.388028943,-0.39510244,-0.368064101,-0.338849301,-0.326836912,-0.308085866,-0.304151494,-0.280796396,-0.261082685,-0.251037481,-0.236137096,-0.213493533,-0.227054558,-0.215711849,-0.199890654,-0.206671166,-0.184446154,-0.181725578,-0.166741483,-0.143177109,-0.152217793,-0.131792546,-0.127230349,-0.116975871,-0.118147811,-0.111451009,-0.099020069,-0.086338,-0.090690922,-0.08675655,-0.08575203,-0.080603863,-0.078636678,-0.082152499,-0.089309706,-0.089644546,-0.101573225,-0.106763247,-0.110781328,-0.119989432,-0.125514293,-0.118775636,-0.109525678,-0.100233865,-0.087677361,-0.064154843,-0.032303177,-0.010161874,0.010681923,0.035836786,0.059610434,0.085895383,0.107367006,0.120132785,0.138423426,0.159978759,0.165964026,0.188482023,0.221128934,0.213511322,0.247874288,0.235024799,0.260849343,0.300067491,0.292324314,0.315009731,0.343596706,0.357367006,0.400979931,0.419689122,0.445220681,0.471547485,0.493939917,0.514658149,0.531065315,0.535627511,0.540901243,0.558271074
3,-0.398136771,-0.394936418,-0.386447524,-0.382416264,-0.383198998,-0.369220493,-0.372787378,-0.356812243,-0.362363192,-0.344681661,-0.344769628,-0.33191376,-0.332001728,-0.319169423,-0.305405287,-0.308036781,-0.292612253,-0.295247936,-0.280766758,-0.280857867,-0.266926488,-0.27125995,-0.254197963,-0.255259232,-0.241646212,-0.243415622,-0.228549061,-0.231182231,-0.219836477,-0.215771107,-0.204696587,-0.19634907,-0.184636783,-0.184715326,-0.175654641,-0.167455831,-0.157335343,-0.129939651,-0.130027619,-0.120363726,-0.120451693,-0.081871522,-0.072295596,-0.017854513,-0.008217325,-0.008305292,0.04844149,0.05251817,0.05949695,0.129200973,0.140372886,0.208950084,0.217985635,0.275881026,0.285456951,0.32684738,0.336428018,0.374744287,0.374656319,0.384320212,0.384232244,0.407778296,0.403459496,0.416822226,0.414631408,0.448389058,0.459608097,0.459520129,0.506144643,0.515769265,0.515681297,0.576746671,0.587957332,0.587873553,0.601863229,0.089605461,0.17433732,0.022266295,-0.04799466,0.49000548,-0.41449552,-0.368164018,-0.420653928,-0.35796278,-0.397859547,-0.338873299,-0.382826977,-0.330895253,-0.362714909,-0.312268414,-0.347824903,-0.312521861,-0.34807835,-0.322299368,-0.306952366,-0.338394566,-0.297046816,-0.330182183,-0.283058658,-0.319885022,-0.279946894,-0.311185985,-0.25310757,-0.294994424,-0.230135022,-0.281768191,-0.207898978,-0.240018445,-0.169973816,-0.204088826,-0.179163907,-0.138268312,-0.135114306,-0.166861172,-0.052746702,-0.071958505,-0.067079652,0.03905124,0.003494751,0.038861155,0.003304666,0.114293291,0.114103206,0.184773972,0.209346442,0.173789952,0.273242519,0.243699058,0.268959266,0.272655367,0.272433601,0.25075333,0.247187473,0.208786746,0.208596661,0.165232159,0.166946886,0.171266044,0.135709555,0.171075958,0.135519469,0.190929299,0.16561629,0.190749775,0.165394524,0.26250957,0.281335923,0.245779434,0.382642084,0.402135056,0.366578566,0.534268017,0.549708038,0.515844714,0.579346072,0.279561047,0.277879092,0.22510052,0.170697991,0.318110671
3,-0.656643556,-0.656834613,-0.614731618,-0.599791973,-0.557649787,-0.561668834,-0.500626743,-0.509383014,-0.443603699,-0.452359969,-0.390354757,-0.395307532,-0.333390499,-0.328849231,-0.276465433,-0.281408409,-0.219559961,-0.224502938,-0.178064429,-0.125080027,-0.067910016,-0.071931023,-0.007089355,-0.011092725,0.013112675,0.032335908,0.050733188,0.046723939,0.02691284,0.070244475,0.066182318,0.065300518,0.08998503,0.089614674,0.089204637,0.109431652,0.103967433,0.103766579,0.084112244,0.12968365,0.125164917,0.127379214,0.123342531,0.123166171,0.149494749,0.143192821,0.143026259,0.142840101,0.169452815,0.162670796,0.16251893,0.18967542,0.182932592,0.182756232,0.182207557,0.17255675,0.171219354,0.202743691,0.1811396,0.229091865,0.222691959,0.217763679,0.249872944,0.242914565,0.237986284,0.240661076,0.28994192,0.282321211,0.282164447,0.260589749,0.303131683,0.298191155,0.280812354,0.343165387,0.343008623,-0.163387858,-0.033751968,-0.126291518,0.117624103,0.137006221,-0.224960771,-0.240090001,-0.214038158,-0.233906298,-0.204751022,-0.222283868,-0.200119035,-0.216874093,-0.195487047,-0.212242105,-0.188991456,-0.205282543,-0.189014616,-0.205309563,-0.192141208,-0.207656437,-0.196819515,-0.212334745,-0.218870865,-0.233323439,-0.217053582,-0.2347416,-0.212423138,-0.228714611,-0.191483079,-0.172870208,-0.144481141,-0.161238129,-0.226402477,-0.103058046,-0.124004667,-0.193831883,-0.043479875,-0.072807306,-0.180457983,-0.007177443,-0.139149337,-0.155054425,-0.207805046,0.092900514,0.035798912,-0.089581278,-0.108510668,-0.122476111,0.158064863,-0.040242887,-0.053432473,-0.068173774,0.23486708,-0.00145771,-0.013483508,0.332617463,0.099396105,0.085430662,0.041982616,0.029572749,-0.076331862,0.164560453,-0.042585901,0.446653143,0.240586813,0.226235371,0.588627429,0.338337196,0.323985754,0.159889866,0.754335249,0.451597018,0.439183291,0.23436451,0.595898878,0.580577614,0.332114892,0.758813609,0.746399882,-0.20925309,-0.241186391,-0.213822543,-0.022638142,0.041115167
